Repository,File Name,Class,Start Line,End Line,Displacement,Level
art,test/react/fixtures/art/VectorWidget,thisExpression,B1
art,test/react/fixtures/art/VectorWidget,memberDotExpression,B1
art,test/react/fixtures/art/VectorWidget,thisExpression,B1
art,test/react/fixtures/art/VectorWidget,arguments,A2
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,anonymousFunction,A1
art,test/react/fixtures/art/VectorWidget,arrowFunctionParameters,A1
art,test/react/fixtures/art/VectorWidget,memberDotExpression,B1
art,test/react/fixtures/art/VectorWidget,thisExpression,B1
art,test/react/fixtures/art/VectorWidget,arguments,A2
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,anonymousFunction,A1
art,test/react/fixtures/art/VectorWidget,arrowFunctionParameters,A1
art,test/react/fixtures/art/VectorWidget,varModifier,A1
art,test/react/fixtures/art/VectorWidget,variableDeclaration,A1
art,test/react/fixtures/art/VectorWidget,memberDotExpression,B1
art,test/react/fixtures/art/VectorWidget,Math,A1
art,test/react/fixtures/art/VectorWidget,arguments,A2
art,test/react/fixtures/art/VectorWidget,additiveExpression,A1
art,test/react/fixtures/art/VectorWidget,memberDotExpression,B1
art,test/react/fixtures/art/VectorWidget,memberDotExpression,B1
art,test/react/fixtures/art/VectorWidget,thisExpression,B1
art,test/react/fixtures/art/VectorWidget,memberDotExpression,B1
art,test/react/fixtures/art/VectorWidget,thisExpression,B1
art,test/react/fixtures/art/VectorWidget,arguments,A2
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,arguments,A2
art,test/react/fixtures/art/VectorWidget,returnStatement,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,style,B2
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,stringLiteral,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,memberDotExpression,B1
art,test/react/fixtures/art/VectorWidget,thisExpression,B1
art,test/react/fixtures/art/VectorWidget,arguments,A2
art,test/react/fixtures/art/VectorWidget,memberDotExpression,B1
art,test/react/fixtures/art/VectorWidget,memberDotExpression,B1
art,test/react/fixtures/art/VectorWidget,thisExpression,B1
art,test/react/fixtures/art/VectorWidget,anonymousFunction,A1
art,test/react/fixtures/art/VectorWidget,arrowFunctionParameters,A1
art,test/react/fixtures/art/VectorWidget,returnStatement,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,memberDotExpression,B1
art,test/react/fixtures/art/VectorWidget,thisExpression,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,memberDotExpression,B1
art,test/react/fixtures/art/VectorWidget,thisExpression,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,stringLiteral,A1
art,test/react/fixtures/art/VectorWidget,multiplicativeExpression,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,stringLiteral,A1
art,test/react/fixtures/art/VectorWidget,multiplicativeExpression,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,stringLiteral,A1
art,test/react/fixtures/art/VectorWidget,multiplicativeExpression,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,stringLiteral,A1
art,test/react/fixtures/art/VectorWidget,multiplicativeExpression,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,stringLiteral,A1
art,test/react/fixtures/art/VectorWidget,multiplicativeExpression,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,stringLiteral,A1
art,test/react/fixtures/art/VectorWidget,multiplicativeExpression,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,stringLiteral,A1
art,test/react/fixtures/art/VectorWidget,multiplicativeExpression,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,stringLiteral,A1
art,test/react/fixtures/art/VectorWidget,multiplicativeExpression,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,stringLiteral,A1
art,test/react/fixtures/art/VectorWidget,multiplicativeExpression,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
art,test/react/fixtures/art/VectorWidget,stringLiteral,A1
art,test/react/fixtures/art/VectorWidget,multiplicativeExpression,A1
art,test/react/fixtures/art/VectorWidget,objectLiteral,A1
art,test/react/fixtures/art/VectorWidget,propertyAssignment,B1
